516342419.3524099
520314450.0922498
519248599.6179537
521928928.1097682
517815686.6294761
526323596.48729753
521792959.322187
523326436.7260607
521452499.7846817
527182814.4291803
521420438.47387385
522531680.5620322
518755195.46646464
516613580.32814884
519317402.61518127
514927872.5094702
521732031.8176956
519802914.4770761
520386747.84237206
521442238.7935503
