0,1
222,0.4830976440028213
226,0.4867134413974877
230,0.4897898125208998
234,0.4846800584578927
238,0.4831408120060023
242,0.48551788564705034
246,0.4928905330852548
250,0.48634771776627617
254,0.48818055701832425
258,0.48958654631250953
262,0.4882382393550406
266,0.4855644624235281
270,0.4874032055911728
274,0.48723606428988037
278,0.48806763327408154
282,0.4895762209851764
286,0.49090606260511077
290,0.4880133124337191
294,0.4883131609931903
298,0.4952066523796115
302,0.49217049346996616
306,0.49602154695465595
310,0.4926808266120231
314,0.49721745837904585
318,0.49373351833546386
322,0.4926333036598398
326,0.4931709393395147
330,0.49553049227768853
334,0.49841751448665683
338,0.49717959700682035
342,0.4949081944588932
346,0.4987042712614204
350,0.49523673820175745
354,0.497531236837045
358,0.5010636369864139
362,0.49894382229550654
366,0.4973437642792219
370,0.4995455269547435
374,0.49959664615043825
378,0.4996280101092837
382,0.4973537580359975
386,0.49722743759919846
390,0.4997502436876131
394,0.5010630319699654
398,0.5038573734330113
402,0.5039529011505273
406,0.5028760293589822
410,0.5035010154241402
414,0.5019829159462837
418,0.5025653302589611
422,0.5043919919050951
426,0.5015485469653989
430,0.5062238730502199
434,0.5045230609843078
438,0.5078898819748043
442,0.5045893465926166
446,0.5077365480164159
450,0.5073404279499255
454,0.5055912243381284
458,0.5069217753010136
462,0.5053112240572193
466,0.5082930926348815
470,0.5060796027128023
474,0.5064941378786143
478,0.5091997803114677
482,0.5044032394673837
486,0.5114530784435269
490,0.5055209488914969
494,0.507432341951449
498,0.5074007063701317
502,0.5106098190186157
506,0.5090679953894851
510,0.5066760978285627
514,0.5100090803490163
518,0.5095454035316828
522,0.5112233501205692
526,0.5104865198387775
530,0.5101087666309339
534,0.5093701974518814
538,0.5126947947636316
542,0.5111242393615193
546,0.5096930553892539
550,0.5098697811234769
554,0.5150349819988409
558,0.5109503790276193
562,0.5143944103067026
566,0.5176622853323095
570,0.5153011095899623
574,0.5148885870626166
578,0.5127474228299259
582,0.5158779108532002
586,0.5141647988758118
590,0.5138257939408752
594,0.5153478521531675
598,0.5155406203586862
602,0.5139295104633907
606,0.5180565686233167
610,0.5173348160318177
614,0.5173110347156643
618,0.5148187283522769
622,0.5154532545571738
626,0.5116533674402542
630,0.5202283965440421
634,0.518771240049734
638,0.516521457556255
642,0.518639367121709
646,0.5222522404477199
650,0.5203815875484571
654,0.5216302225180695
658,0.5183319874512474
662,0.5193762889825791
666,0.5217607619070035
670,0.521837597841911
674,0.5253351922042813
678,0.5206840752281651
682,0.5223437581100532
686,0.5153223302775589
690,0.5230238070343898
694,0.524325709114756
698,0.5243277929429689
702,0.5243907179829262
706,0.5262558055103633
710,0.524004001260928
714,0.5257498479289664
718,0.5230321974452398
722,0.5255479763239819
726,0.5229957996227916
730,0.5246242887894206
734,0.5259884540456308
738,0.5259594740775392
742,0.522812892938633
746,0.5249768589523095
750,0.5294415113160165
754,0.5264085105889665
758,0.5205823531489862
762,0.5273895369753359
766,0.5270435913729514
770,0.5280513268052021
774,0.5256924086968616
778,0.5225343974421303
782,0.5288313218336277
786,0.5266329614124381
790,0.5284090759536242
794,0.5263276753595826
798,0.5291181497675128
802,0.527398370001662
806,0.5286957244091179
810,0.5301302739965585
814,0.5289895451951648
818,0.530651832603313
822,0.5297081574276102
826,0.529494638778513
830,0.5288687290544004
834,0.5275178469145678
838,0.5279227960794199
842,0.5238995780628262
846,0.52091127671895
850,0.5221401214603991
854,0.5280761126663284
858,0.5300954402298168
862,0.5305503348560118
866,0.5294757446567512
870,0.5315116093384906
874,0.5310966979095545
878,0.532457466568361
882,0.5309674714731227
886,0.5298368651078343
