522745729.99464846
517221865.18221784
513475186.37527907
520837596.9162494
511812860.21975404
514364912.96964794
528621287.6661781
519687618.57449067
517934544.37770087
523438597.94490767
523805802.95389944
523897819.70847625
517761652.86325127
522891396.1877672
519926759.9486394
524949823.13281405
519940893.1177687
517850592.32883877
518218711.83847255
519104348.1536285
