521181861.3943393
519294558.7964194
515683421.4274392
524792826.1603679
515105057.3849107
519723927.18019366
521353530.45724326
517148194.98884434
519605044.91999495
519282030.90806174
524370499.6196992
518997691.81577396
522449055.6967758
517089448.24068475
521210164.5469052
525146753.3525695
