524528104.3953772
515980606.6525271
526107380.2493038
515220221.3516449
520131298.8804502
525310147.164458
520163659.0253782
514666197.91959494
524467380.817765
520129039.4797521
521319704.5532014
522759077.15362257
527555045.1154925
529239533.98149437
522888500.7419239
527484671.17528135
529223406.6389496
518209258.8547446
520773073.15135795
520367219.53317726
